SubjectCode,Subject,Series,Component,MaxRawMark,A,B,C,D,E
9689,Tamil,november-2021,41,75,36,33,28,24,20
9689,Tamil,november-2021,42,75,36,33,28,24,20
9689,Tamil,november-2021,51,40,28,23,19,16,13
9689,Tamil,november-2021,52,40,28,23,19,16,13
9694,Thinking Skills,november-2021,11,50,27,23,20,16,12
9694,Thinking Skills,november-2021,12,50,27,23,20,16,12
9694,Thinking Skills,november-2021,13,50,27,23,20,16,12
9694,Thinking Skills,november-2021,21,50,24,21,17,14,11
9694,Thinking Skills,november-2021,22,50,24,21,17,14,11
9694,Thinking Skills,november-2021,23,50,25,22,18,15,12
9694,Thinking Skills,november-2021,31,50,27,23,19,15,10
9694,Thinking Skills,november-2021,32,50,27,23,19,15,10
9694,Thinking Skills,november-2021,33,50,27,23,19,15,10
9694,Thinking Skills,november-2021,41,50,25,21,18,15,12
9694,Thinking Skills,november-2021,42,50,25,21,18,15,12
9694,Thinking Skills,november-2021,43,50,25,21,18,15,12
9395,Travel & Tourism,november-2021,11,100,71,66,61,56,51
9395,Travel & Tourism,november-2021,12,100,71,66,61,56,51
9395,Travel & Tourism,november-2021,02,50,42,37,32,27,22
9395,Travel & Tourism,november-2021,31,50,27,23,19,15,11
9395,Travel & Tourism,november-2021,32,50,27,23,19,15,11
9395,Travel & Tourism,november-2021,41,50,32,28,26,23,20
9395,Travel & Tourism,november-2021,42,50,32,28,26,23,20
9686,Urdu   Pakistan only,november-2021,02,70,54,50,45,39,32
9686,Urdu   Pakistan only,november-2021,03,40,30,26,22,18,15
9686,Urdu   Pakistan only,november-2021,04,75,53,47,42,37,33
8686,Urdu   Language,november-2021,02,70,50,44,38,32,26
8686,Urdu   Language,november-2021,03,40,26,22,18,15,12
9676,Urdu,november-2021,02,70,54,50,45,39,32
9676,Urdu,november-2021,03,40,30,26,22,18,15
9676,Urdu,november-2021,04,75,53,47,42,37,33
9676,Urdu,november-2021,05,40,31,27,23,19,16
9706,Accounting,june-2021,11,30,19,16,14,12,10
9706,Accounting,june-2021,12,30,21,16,14,12,10
9706,Accounting,june-2021,13,30,22,18,15,12,10
9706,Accounting,june-2021,21,90,51,44,35,27,19
9706,Accounting,june-2021,22,90,56,49,39,29,18
9706,Accounting,june-2021,23,90,54,49,40,32,22
9706,Accounting,june-2021,31,150,102,86,72,57,42
9706,Accounting,june-2021,32,150,90,77,63,49,36
9706,Accounting,june-2021,33,150,102,86,72,57,42
9706,Accounting,june-2021,34,150,101,88,74,60,46
8680,Arabic   Language,june-2021,22,70,27,21,16,11,6
8680,Arabic   Language,june-2021,32,40,27,23,18,13,9
9680,Arabic,june-2021,22,70,34,29,23,17,12
9680,Arabic,june-2021,32,40,31,27,23,19,15
9680,Arabic,june-2021,42,75,50,45,41,37,33
9680,Arabic,june-2021,52,40,32,28,24,20,17
9479,Art & Design,june-2021,1,100,69,59,49,39,29
9479,Art & Design,june-2021,2,100,65,55,45,35,25
9479,Art & Design,june-2021,3,100,69,59,49,39,29
9700,Biology,june-2021,11,40,28,24,20,16,13
9700,Biology,june-2021,12,40,27,23,20,17,14
9700,Biology,june-2021,13,40,30,26,22,18,15
9700,Biology,june-2021,21,60,38,33,27,21,14
9700,Biology,june-2021,22,60,38,34,28,22,15
9700,Biology,june-2021,23,60,39,33,27,21,14
9700,Biology,june-2021,31,40,28,24,20,16,12
9700,Biology,june-2021,32,40,29,25,20,16,12
9700,Biology,june-2021,33,40,31,27,23,20,17
9700,Biology,june-2021,34,40,28,24,21,18,16
9700,Biology,june-2021,35,40,31,28,24,20,16
9700,Biology,june-2021,41,100,60,53,46,38,30
9700,Biology,june-2021,42,100,56,47,38,29,20
9700,Biology,june-2021,43,100,64,55,48,40,32
9700,Biology,june-2021,51,30,21,18,15,12,10
9700,Biology,june-2021,52,30,20,17,14,11,8
9700,Biology,june-2021,53,30,21,19,16,14,11
9609,Business,june-2021,11,40,30,27,25,23,21
9609,Business,june-2021,12,40,31,27,25,23,21
9609,Business,june-2021,13,40,32,28,26,23,20
9609,Business,june-2021,14,40,33,30,27,24,22
9609,Business,june-2021,21,60,42,38,33,29,25
9609,Business,june-2021,22,60,41,38,33,28,23
9609,Business,june-2021,23,60,42,39,33,28,23
9609,Business,june-2021,24,60,44,42,38,34,30
9609,Business,june-2021,31,100,58,51,44,37,30
9609,Business,june-2021,32,100,61,55,48,41,34
9609,Business,june-2021,33,100,59,51,44,37,30
9609,Business,june-2021,34,100,57,50,43,36,29
9701,Chemistry,june-2021,11,40,28,24,19,15,11
9701,Chemistry,june-2021,12,40,26,22,18,14,11
9701,Chemistry,june-2021,13,40,25,22,18,14,11
9701,Chemistry,june-2021,21,60,39,32,24,16,8
9701,Chemistry,june-2021,22,60,39,31,24,18,11
9701,Chemistry,june-2021,23,60,38,30,23,17,10
9701,Chemistry,june-2021,31,40,24,19,15,11,7
9701,Chemistry,june-2021,32,40,24,19,15,11,7
9701,Chemistry,june-2021,33,40,20,17,14,11,8
9701,Chemistry,june-2021,34,40,20,17,14,11,8
9701,Chemistry,june-2021,35,40,21,17,14,11,8
9701,Chemistry,june-2021,41,100,53,47,40,32,23
9701,Chemistry,june-2021,42,100,60,53,43,33,23
9701,Chemistry,june-2021,43,100,53,47,40,32,23
9701,Chemistry,june-2021,51,30,17,13,11,9,8
9701,Chemistry,june-2021,52,30,22,17,14,11,8
9701,Chemistry,june-2021,53,30,17,13,11,9,8
9608,Computer Science,june-2021,11,75,46,40,33,27,21
9608,Computer Science,june-2021,12,75,46,40,33,27,21
9608,Computer Science,june-2021,13,75,46,40,33,27,21
9608,Computer Science,june-2021,21,75,43,35,28,21,14
9608,Computer Science,june-2021,22,75,43,35,28,21,14
9608,Computer Science,june-2021,23,75,43,35,28,21,14
9608,Computer Science,june-2021,31,75,50,45,39,34,28
9608,Computer Science,june-2021,32,75,50,45,40,34,28
9608,Computer Science,june-2021,33,75,50,45,39,34,28
9608,Computer Science,june-2021,41,75,50,39,32,24,16
9608,Computer Science,june-2021,42,75,50,39,32,24,16
9608,Computer Science,june-2021,43,75,50,39,32,24,16
9618,Computer Science,june-2021,11,75,45,40,34,28,22
9618,Computer Science,june-2021,12,75,46,40,34,28,22
9618,Computer Science,june-2021,13,75,45,40,34,28,22
9618,Computer Science,june-2021,21,75,41,34,28,22,16
9618,Computer Science,june-2021,22,75,45,38,32,26,20
9618,Computer Science,june-2021,23,75,41,34,28,22,16
9618,Computer Science,june-2021,31,75,47,39,32,25,18
9618,Computer Science,june-2021,32,75,47,39,32,25,18
9618,Computer Science,june-2021,33,75,47,39,32,25,18
9618,Computer Science,june-2021,41,75,53,46,37,28,19
9618,Computer Science,june-2021,42,75,53,46,37,28,19
9618,Computer Science,june-2021,43,75,53,46,37,28,19
9481,Digital Media & Design,june-2021,1,100,64,53,42,32,21
9481,Digital Media & Design,june-2021,2,100,63,53,42,31,21
9481,Digital Media & Design,june-2021,3,100,64,54,44,33,22
9482,Drama,june-2021,11,60,32,27,22,17,12
9482,Drama,june-2021,12,60,32,27,22,17,12
9482,Drama,june-2021,13,60,32,27,22,17,12
9482,Drama,june-2021,2,60,45,39,32,26,20
9482,Drama,june-2021,3,60,40,33,28,22,16
9482,Drama,june-2021,4,60,43,35,28,22,16
9708,Economics,june-2021,11,30,21,18,15,12,9
9708,Economics,june-2021,12,30,21,18,15,12,10
9708,Economics,june-2021,13,30,21,18,15,12,9
9708,Economics,june-2021,21,40,20,16,13,10,7
9708,Economics,june-2021,22,40,22,19,16,13,10
9708,Economics,june-2021,23,40,20,16,13,10,7
9708,Economics,june-2021,31,30,23,20,17,14,11
9708,Economics,june-2021,32,30,23,19,17,15,13
9708,Economics,june-2021,33,30,23,20,17,14,11
9708,Economics,june-2021,41,70,44,39,32,26,20
9708,Economics,june-2021,42,70,45,40,35,29,24
9708,Economics,june-2021,43,70,44,39,32,26,20
9093,English   Language,june-2021,11,50,33,28,24,20,16
9093,English   Language,june-2021,12,50,33,28,24,20,16
9093,English   Language,june-2021,13,50,33,28,24,20,16
9093,English   Language,june-2021,21,50,32,28,24,20,17
9093,English   Language,june-2021,22,50,32,28,24,20,17
9093,English   Language,june-2021,23,50,32,28,24,20,17
9093,English   Language,june-2021,31,50,35,30,24,19,12
9093,English   Language,june-2021,32,50,35,30,24,19,12
9093,English   Language,june-2021,33,50,35,30,24,19,12
9093,English   Language,june-2021,41,50,34,29,23,17,12
9093,English   Language,june-2021,42,50,34,29,23,17,12
9093,English   Language,june-2021,43,50,34,29,23,17,12
8695,English   Language and Literature,june-2021,11,50,32,28,24,20,17
8695,English   Language and Literature,june-2021,12,50,32,28,24,20,17
8695,English   Language and Literature,june-2021,13,50,32,28,24,20,17
8695,English   Language and Literature,june-2021,21,50,37,33,28,23,17
8695,English   Language and Literature,june-2021,22,50,37,33,28,23,17
8695,English   Language and Literature,june-2021,23,50,37,33,28,23,17
9695,English   Literature,june-2021,11,50,37,33,27,22,17
9695,English   Literature,june-2021,12,50,37,33,27,22,17
9695,English   Literature,june-2021,13,50,37,33,27,22,17
9695,English   Literature,june-2021,21,50,32,27,23,19,15
9695,English   Literature,june-2021,22,50,32,27,23,19,15
9695,English   Literature,june-2021,23,50,32,27,23,19,15
9695,English   Literature,june-2021,31,50,34,28,23,19,15
9695,English   Literature,june-2021,32,50,34,28,23,19,15
9695,English   Literature,june-2021,33,50,34,28,23,19,15
9695,English   Literature,june-2021,41,50,36,31,27,21,15
9695,English   Literature,june-2021,42,50,36,31,27,21,15
9695,English   Literature,june-2021,43,50,36,31,27,21,15
8021,English General Paper,june-2021,11,30,21,18,16,14,12
8021,English General Paper,june-2021,12,30,21,18,16,14,12
8021,English General Paper,june-2021,13,30,21,18,16,14,12
8021,English General Paper,june-2021,21,50,25,23,19,16,12
8021,English General Paper,june-2021,22,50,29,27,23,20,16
8021,English General Paper,june-2021,23,50,29,27,23,20,16
8291,Environmental Management,june-2021,11,80,48,42,37,31,25
8291,Environmental Management,june-2021,12,80,47,40,36,32,28
8291,Environmental Management,june-2021,13,80,47,40,36,32,28
8291,Environmental Management,june-2021,21,80,48,44,38,33,28
8291,Environmental Management,june-2021,22,80,46,43,38,32,27
8291,Environmental Management,june-2021,23,80,46,43,38,32,27
8291,Environmental Management,june-2021,3,40,32,26,22,19,16
8682,French   Language,june-2021,1,100,64,56,49,42,35
8682,French   Language,june-2021,21,70,33,28,23,19,15
8682,French   Language,june-2021,22,70,33,28,23,19,15
8682,French   Language,june-2021,23,70,33,28,23,19,15
8682,French   Language,june-2021,31,40,23,19,16,13,10
8682,French   Language,june-2021,32,40,23,19,16,13,10
8682,French   Language,june-2021,33,40,23,19,16,13,10
9716,French,june-2021,1,100,72,64,56,49,42
9716,French,june-2021,21,70,39,33,28,23,19
9716,French,june-2021,22,70,39,33,28,23,19
9716,French,june-2021,23,70,39,33,28,23,19
9716,French,june-2021,31,40,27,23,19,16,13
9716,French,june-2021,32,40,27,23,19,16,13
9716,French,june-2021,33,40,27,23,19,16,13
9716,French,june-2021,41,75,50,45,41,37,30
9716,French,june-2021,42,75,50,45,41,37,30
9716,French,june-2021,43,75,50,45,41,37,30
9696,Geography,june-2021,11,60,35,31,26,22,18
9696,Geography,june-2021,12,60,35,31,26,22,18
9696,Geography,june-2021,13,60,35,31,26,22,18
9696,Geography,june-2021,21,60,34,29,25,20,16
9696,Geography,june-2021,22,60,34,29,25,20,16
9696,Geography,june-2021,23,60,34,29,25,20,16
9696,Geography,june-2021,31,60,32,29,26,22,18
9696,Geography,june-2021,32,60,32,29,26,22,18
9696,Geography,june-2021,33,60,32,29,26,22,18
9696,Geography,june-2021,41,60,31,27,23,20,16
9696,Geography,june-2021,42,60,31,27,23,20,16
9696,Geography,june-2021,43,60,31,27,23,20,16
8683,German   Language,june-2021,1,100,64,56,49,42,35
8683,German   Language,june-2021,2,70,41,34,28,22,16
8683,German   Language,june-2021,3,40,26,22,18,15,12
9717,German,june-2021,1,100,74,64,56,49,42
9717,German,june-2021,2,70,46,41,34,28,22
9717,German,june-2021,3,40,30,26,22,18,15
9717,German,june-2021,4,75,51,46,42,38,34
9389,History,june-2021,11,40,21,18,15,13,11
9389,History,june-2021,12,40,21,18,15,13,11
9389,History,june-2021,13,40,21,18,15,13,11
9389,History,june-2021,21,60,33,28,24,20,16
9389,History,june-2021,22,60,33,28,24,20,16
9389,History,june-2021,23,60,33,28,24,20,16
9389,History,june-2021,31,40,28,24,21,18,15
9389,History,june-2021,32,40,28,24,21,18,15
9389,History,june-2021,33,40,28,24,21,18,15
9389,History,june-2021,41,60,38,34,29,24,19
9389,History,june-2021,42,60,38,34,29,24,19
9389,History,june-2021,43,60,38,34,29,24,19
9489,History,june-2021,11,40,21,18,15,13,11
9489,History,june-2021,12,40,21,18,15,13,11
9489,History,june-2021,13,40,21,18,15,13,11
9489,History,june-2021,21,60,35,30,26,21,16
9489,History,june-2021,22,60,37,31,26,21,16
9489,History,june-2021,23,60,37,31,26,21,16
9489,History,june-2021,31,40,27,24,21,18,15
9489,History,june-2021,32,40,27,24,21,18,15
9489,History,june-2021,33,40,27,24,21,18,15
9489,History,june-2021,41,60,39,33,29,24,19
9489,History,june-2021,42,60,39,33,29,24,19
9489,History,june-2021,43,60,39,33,29,24,19
9626,Information Technology,june-2021,11,90,35,31,26,21,17
9626,Information Technology,june-2021,12,90,38,33,27,22,17
9626,Information Technology,june-2021,13,90,34,31,26,21,17
9626,Information Technology,june-2021,2,110,57,48,41,34,27
9626,Information Technology,june-2021,31,90,54,43,35,28,20
9626,Information Technology,june-2021,32,90,54,43,36,28,20
9626,Information Technology,june-2021,33,90,54,43,35,28,20
9626,Information Technology,june-2021,4,110,81,71,58,45,31
9084,Law,june-2021,11,75,46,43,36,29,22
9084,Law,june-2021,12,75,46,42,35,28,21
9084,Law,june-2021,13,75,46,43,36,29,22
9084,Law,june-2021,21,50,35,29,27,25,24
9084,Law,june-2021,22,50,33,28,26,25,23
9084,Law,june-2021,23,50,36,30,28,26,24
9084,Law,june-2021,31,75,41,36,32,28,25
9084,Law,june-2021,32,75,41,36,32,28,25
9084,Law,june-2021,33,75,42,37,33,29,26
9084,Law,june-2021,41,75,41,38,34,29,24
9084,Law,june-2021,42,75,40,37,33,28,23
9084,Law,june-2021,43,75,41,37,33,28,23
9709,Mathematics,june-2021,11,75,49,41,32,23,13
9709,Mathematics,june-2021,12,75,51,42,31,21,10
9709,Mathematics,june-2021,13,75,55,46,37,28,18
9709,Mathematics,june-2021,21,50,35,28,22,16,10
9709,Mathematics,june-2021,22,50,38,32,25,18,12
9709,Mathematics,june-2021,23,50,38,32,25,18,12
9709,Mathematics,june-2021,31,75,52,45,37,29,20
9709,Mathematics,june-2021,32,75,54,46,37,28,19
9709,Mathematics,june-2021,33,75,56,49,41,32,24
9709,Mathematics,june-2021,41,50,34,27,21,15,10
9709,Mathematics,june-2021,42,50,31,26,21,16,11
9709,Mathematics,june-2021,43,50,35,30,24,19,14
9709,Mathematics,june-2021,51,50,37,30,24,18,12
9709,Mathematics,june-2021,52,50,40,34,28,22,16
9709,Mathematics,june-2021,53,50,40,34,28,22,15
9709,Mathematics,june-2021,61,50,37,30,24,18,12
9709,Mathematics,june-2021,62,50,39,35,29,23,18
9709,Mathematics,june-2021,63,50,37,32,26,20,14
9396,Physical Education,june-2021,11,90,59,52,45,36,28
9396,Physical Education,june-2021,12,90,59,52,45,36,28
9396,Physical Education,june-2021,13,90,59,52,45,36,28
9396,Physical Education,june-2021,2,90,64,55,47,39,32
9396,Physical Education,june-2021,31,90,57,48,40,33,25
9396,Physical Education,june-2021,32,90,57,48,40,33,25
9396,Physical Education,june-2021,33,90,57,48,40,33,25
9396,Physical Education,june-2021,4,90,76,66,56,46,36
9702,Physics,june-2021,11,40,27,24,21,18,15
9702,Physics,june-2021,12,40,28,24,20,16,12
9702,Physics,june-2021,13,40,30,25,21,17,14
9702,Physics,june-2021,21,60,37,31,25,18,12
9702,Physics,june-2021,22,60,39,31,24,16,9
9702,Physics,june-2021,23,60,40,32,25,18,10
9702,Physics,june-2021,31,40,30,28,25,22,20
9702,Physics,june-2021,32,40,29,27,24,22,20
9702,Physics,june-2021,33,40,33,31,28,25,22
9702,Physics,june-2021,34,40,28,26,23,20,17
9702,Physics,june-2021,35,40,33,31,28,25,22
9702,Physics,june-2021,41,100,58,48,37,26,14
9702,Physics,june-2021,42,100,55,45,37,28,19
9702,Physics,june-2021,43,100,58,48,37,26,14
9702,Physics,june-2021,51,30,21,18,15,12,9
9702,Physics,june-2021,52,30,23,21,18,16,13
9702,Physics,june-2021,53,30,21,18,15,12,9
8684,Portuguese   Language,june-2021,1,100,64,57,50,44,38
8684,Portuguese   Language,june-2021,2,70,44,38,32,26,20
8684,Portuguese   Language,june-2021,3,40,26,22,18,15,12
9718,Portuguese,june-2021,1,100,73,64,57,50,44
9718,Portuguese,june-2021,2,70,49,44,38,32,26
9718,Portuguese,june-2021,3,40,30,26,22,18,15
9718,Portuguese,june-2021,4,75,50,45,41,37,31
9980,Project,june-2021,1,80,53,46,39,32,26
9990,Psychology,june-2021,11,60,35,30,25,21,17
9990,Psychology,june-2021,12,60,38,32,28,23,19
9990,Psychology,june-2021,13,60,34,30,25,21,17
9990,Psychology,june-2021,21,60,37,34,30,26,22
9990,Psychology,june-2021,22,60,37,34,29,25,21
9990,Psychology,june-2021,23,60,38,34,31,28,25
9990,Psychology,june-2021,31,60,31,26,21,16,10
9990,Psychology,june-2021,32,60,30,26,21,16,10
9990,Psychology,june-2021,33,60,31,26,21,16,10
9990,Psychology,june-2021,41,60,31,26,22,17,13
9990,Psychology,june-2021,42,60,34,29,24,19,15
9990,Psychology,june-2021,43,60,31,26,22,17,13
9699,Sociology,june-2021,11,60,39,34,29,25,21
9699,Sociology,june-2021,12,60,34,29,24,20,16
9699,Sociology,june-2021,13,60,35,30,25,21,17
9699,Sociology,june-2021,14,50,29,26,23,20,17
9699,Sociology,june-2021,21,60,35,31,27,22,18
9699,Sociology,june-2021,22,60,35,31,27,22,18
9699,Sociology,june-2021,23,60,36,32,27,22,17
9699,Sociology,june-2021,24,50,32,28,24,21,18
9699,Sociology,june-2021,31,50,34,30,25,20,16
9699,Sociology,june-2021,32,50,35,31,26,21,17
9699,Sociology,june-2021,33,50,35,31,26,21,17
9699,Sociology,june-2021,34,75,53,48,43,38,32
9699,Sociology,june-2021,41,70,50,45,41,36,30
9699,Sociology,june-2021,42,70,49,44,40,35,29
9699,Sociology,june-2021,43,70,50,45,41,36,30
8665,Spanish   First Language,june-2021,21,70,46,42,35,29,23
8665,Spanish   First Language,june-2021,22,70,47,42,35,29,23
8665,Spanish   First Language,june-2021,41,75,49,44,40,36,32
8665,Spanish   First Language,june-2021,42,75,49,44,40,36,32
8673,Spanish   Literature,june-2021,41,75,44,40,36,32,28
8673,Spanish   Literature,june-2021,42,75,44,40,36,32,28
9719,Spanish,june-2021,1,100,73,63,55,48,41
9719,Spanish,june-2021,21,70,46,42,35,29,23
9719,Spanish,june-2021,22,70,47,42,35,29,23
9719,Spanish,june-2021,23,70,47,42,35,29,23
9719,Spanish,june-2021,31,40,30,26,22,18,15
9719,Spanish,june-2021,32,40,30,26,22,18,15
9719,Spanish,june-2021,33,40,30,26,22,18,15
9719,Spanish,june-2021,41,75,49,44,40,36,32
9719,Spanish,june-2021,42,75,49,44,40,36,32
9719,Spanish,june-2021,43,75,49,44,40,36,32
8685,Spanish Language,june-2021,1,100,63,55,48,41,34
8685,Spanish Language,june-2021,21,70,42,35,29,23,17
8685,Spanish Language,june-2021,22,70,42,35,29,23,17
8685,Spanish Language,june-2021,23,70,42,35,29,23,17
8685,Spanish Language,june-2021,31,40,26,22,18,15,12
8685,Spanish Language,june-2021,32,40,26,22,18,15,12
8685,Spanish Language,june-2021,33,40,26,22,18,15,12
9694,Thinking Skills,june-2021,11,50,26,21,16,11,7
9694,Thinking Skills,june-2021,12,50,26,21,16,11,7
9694,Thinking Skills,june-2021,13,50,26,21,16,11,7
9694,Thinking Skills,june-2021,21,50,30,26,22,18,13
9694,Thinking Skills,june-2021,22,50,28,24,20,16,12
